PC1,PC2,name,kmeans_label,dbscan_label,agg_label
1.124559544942982,0.87044760676124,Nwa Baby,1,0,3
1.2176322274571298,-0.5927257778146148,Oh My God (feat. Flavour),1,-1,0
-0.09582460151545195,-0.05719747887628004,Personally - Bonus,2,-1,1
-0.9683673154955712,1.7331791034948032,Drogba (Joanna),1,0,3
-0.9863805235323237,-0.7252010465096282,Sisi Maria,2,4,1
-0.6068889031636209,0.4657571134314073,Yur Luv,2,0,1
1.2791934188646688,1.2390578357386461,Bank Alert,1,0,3
1.2652098682048696,-0.6534593628910188,Oshé (feat. Awilo Longomba),0,0,3
1.7884568143918749,-0.380792936207155,Infinity,0,0,3
1.3920032766801564,0.843517887903472,Bundelele,1,0,3
-0.4059480604108013,-1.6149144969844371,No Stress,2,-1,0
-0.7506980786475224,0.7986770383551236,Smile (feat. H.E.R.),2,-1,1
-2.502547839842762,0.060908314724093145,"PAMI (feat. Wizkid, Adekunle Gold & Omah Lay)",2,0,1
-1.6789533806085923,1.6123988630127535,Kum Kum,2,0,1
-0.9413756745415027,0.9238669075229303,Won Le Ba,2,0,1
-1.8807381491825936,-0.48518736538952884,Ginger Me,2,-1,0
-1.3151187596804508,-1.29014824604094,Myself,2,-1,1
0.6990402612057038,2.098729217490234,Where,1,0,1
-2.7112737037097085,0.9871678567722385,Mmayewa,2,0,1
-0.41138197228497503,-0.5076130864401514,Jealous (feat. Fire Boy),2,-1,1
-3.037116923066264,0.025286557782579613,Mummy Pray for Me,2,0,1
-1.6111011269036255,-0.7347437340168876,4 Life,2,-1,0
-0.049399387888547634,1.8664082656940881,Sisi Maria (feat. Skales & Koker),1,0,1
-1.9012568531992544,1.1259343261212045,Tornado,2,-1,1
-3.238533800278457,-1.9409464597953414,Skin,2,-1,1
-0.8154380235203252,0.336726847586052,Kpro Kpro - Remix,2,0,1
-0.541998767149798,0.9520073996948132,Feel Alright,1,0,3
1.186591680789623,0.6259957490382846,Away,1,0,3
2.3589338932564172,0.4564896174628261,Rotate,1,0,3
-0.3646681325836373,0.5854509267050511,Shake Your Bum,1,0,3
0.7051206301372809,-0.05035368064823728,Commander,1,0,3
0.9519548373369179,1.3856177587767122,Angelina,1,0,3
-0.4856473495007643,-0.7708172457185903,Sos,2,0,3
1.0312275069221506,-0.17733020467878383,Le Kwa Ukwu,1,0,3
2.3161226785513054,0.5785932976268199,Give It to Me (feat. Flavour),1,0,3
-0.17311613439710888,0.021793064299537906,Johnny,1,0,3
0.631995167947554,0.11627605200467842,Kele Kele,1,0,1
1.4524112594760608,0.806351917565893,Kukere,1,0,3
1.4504901756585293,0.5872093874096607,Ginger (feat. Wizkid),1,0,3
2.0165512532796446,0.43112074283954616,Chineke Di Mma,1,0,3
2.241079851247753,-0.2858010598695806,Caro (feat. Wizkid),0,0,3
0.29828399730536787,1.131683829704236,Dance,1,0,3
2.452905669217849,0.8913374185382059,Dance (feat. R2bees),1,0,3
1.9425972500454938,-0.944782408938421,Original,0,0,0
0.9758929857114751,1.1139093953061825,Nek-Unek,1,0,3
-0.4268562504096117,-0.38572348566501036,Girlie O,1,0,0
-0.44072248867998215,-2.343547113921429,Say,0,-1,0
-0.16062564337734622,0.07726088359159337,Gallardo (feat. Davido),1,0,3
1.6765605079574275,-0.7173399848366283,Limpopo,0,0,3
0.8572501347978837,0.9782480158517434,Sanko,1,0,3
-0.013612992880897106,0.36023945557252984,Jasi,3,-1,2
0.2033679510487963,-0.014240292202560397,Girlie 'O' Remix,1,0,0
-1.69003918358319,-0.6362322032814263,Repete,2,-1,1
0.782230064494692,0.10939189164845266,Give It to Me,1,0,3
0.9685062321337071,1.3570057448125978,Shake Body,1,0,3
0.8313406069637714,1.403470870515827,Jacuzzi (feat. Ice Prince),1,0,3
0.9177237796322606,1.233422021458764,Skelewu,1,0,3
1.7186942755847299,1.2453527940274864,Garawa,1,0,3
1.8743157269774422,-4.049422261081002,Iwotago (feat. B Red),0,-1,0
1.215061466147528,-0.331763743606108,Bombay (feat. Wizkid),1,0,3
0.3388813077077136,-0.9586275717632446,Oyo (On Your Own),0,0,0
0.8598533963776979,0.020462004564765705,Rara,1,0,3
-0.22844135344180208,-0.3586536704686476,All Of You,1,0,3
-0.44457874390153096,0.10637388648632633,Ojuelegba,2,0,1
1.0948921053449028,-3.4092641666077843,Murder (feat. Wale),0,-1,0
1.2983029229375478,0.24033098210717574,Chop Am,1,0,3
1.5693224795208385,0.5982635994404643,Ori Owo (feat. Tillaman),1,0,3
0.4457256821594677,-2.3639810039138456,Ukwu,0,-1,0
1.7633243523939943,1.392579388618901,Eledumare,1,0,3
1.4948850156838565,0.7388321256027159,Sukus,1,0,3
0.7897801646993855,0.18658198992398234,"Adaobi (feat. Don Jazzy, Di'ja, Reekado Banks & Korede Bello)",1,-1,3
1.5796969316881149,-0.7995889567387034,Shoki Remix,0,0,3
3.2169979855191264,-0.706936012509075,Welu,0,-1,0
0.13569783258825574,1.5777223157768177,In My Bed,1,0,1
3.2809048512066847,0.05825839992475767,Baby Hello,0,-1,3
0.1322992764638219,1.1493299868794369,Vasa Shiii,1,0,3
2.1169561642135943,0.7656235061269901,Oh Baby (You & I),1,0,3
1.859228403860864,0.6878328641183156,Hakuna Matata,1,0,3
1.3313932527248948,0.5952362767219794,Magical,1,0,3
-0.9802329107599702,0.06784470162887217,Poco A Poco,1,0,3
0.5450145566158279,1.7379926335614153,Shekini,1,-1,0
1.224285556328504,-0.374935681876409,Tangerine (feat. Selebobo),1,0,3
0.8382737951964179,0.34217473745235094,YoYo (Remix) [feat. J.Martins],1,0,3
1.198624343457803,-0.5647043094168042,Jeje,0,0,3
-0.7502082884376237,0.7046789157840792,Osey,2,0,1
1.3012200828587337,1.1303106714998203,Your Body Hot (feat. Attitude),1,0,1
0.5180997417728808,-0.28177191929702683,Shuperu - Remix,1,0,3
-3.8075826175282037,-0.4188316517132453,Paper,3,-1,2
1.037485422292347,0.12408563629105178,Owo Ni Koko,1,0,3
1.1001335160262535,-2.9033118237327886,Slow Down,0,-1,1
0.8189143039423175,0.8852267121655999,Anything,1,0,3
-2.1126611063852945,0.16514688837173427,Go Mad (feat. Mista Silva),2,0,3
1.3648279541765485,0.2193281270181414,Baloba (feat. DJ Leo),1,-1,0
0.8975205064459316,1.8429324741691278,Je Kan Mo,1,0,1
1.2440225427874736,1.700548157956835,My Woman My Everything,1,0,3
1.3970769000967083,0.2535793729043728,In My Head,1,0,3
0.3140168773410272,0.7219077687440802,Kwaroro,1,0,3
1.2168487510395,-0.5579513379776749,Concert Party,1,0,0
0.9780055615483515,0.1663546774096598,Loko,1,0,3
0.8337695222510975,-0.29599064441596884,Gift,1,0,3
1.5924593580432818,0.8940940193326798,Macoma,1,0,3
